season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv
2023,11,WAS,REG,0,0,0,0,0,0,0,36,10,3,9,9,0,0,0,0,0,25,0,4,1,5,1,35,7,0,0,19,54,17,0.35,0.65,0,1,0,0,0,0,4,7,0,'4-7-0,0.364,0,0.545454545,0.909090909,0.545454545,0.636363636,0.363636364,0.181818182,35.63636364,14.63636364,6.181818182,3.181818182,5.818181818,0,0,0,0,0
2023,12,WAS,REG,0,0,1,0,1,0,0,29,8,3,0,2,0,0,0,0,0,39,0,5,1,3,6,33,3,0,0,18,51,12,0.35,0.65,0,0,0,0,1,0,4,8,0,'4-8-0,0.333,0,0.5,0.916666667,0.5,0.666666667,0.333333333,0.166666667,35.08333333,14.08333333,5.916666667,2.916666667,5.5,0,0,0,0,0
2023,13,WAS,REG,0,0,0,0,0,0,0,36,13,7,0,2,0,0,0,0,0,39,0,6,1,3,2,25,3,0,0,34,59,13,0.58,0.42,0,1,0,0,0,0,4,9,0,'4-9-0,0.308,0,0.461538462,0.846153846,0.461538462,0.615384615,0.307692308,0.153846154,35.15384615,14,6,2.692307692,5.230769231,0,0,0,0,0
2023,15,WAS,REG,0,0,2,2,2,0,0,33,28,8,3,6,0,0,0,0,0,28,0,2,3,4,3,36,3,0,0,38,74,12,0.51,0.49,0,0,0,0,1,0,4,10,0,'4-10-0,0.286,0,0.428571429,0.928571429,0.571428571,0.714285714,0.285714286,0.142857143,35,15,6.142857143,2.714285714,5.285714286,0,0,0,0,0
2023,16,WAS,REG,0,1,2,2,0,2,0,45,21,8,0,4,0,0,0,0,0,30,0,3,3,5,9,49,6,0,0,36,85,17,0.42,0.58,0,0,0,0,1,0,4,11,0,'4-11-0,0.267,0,0.466666667,1,0.666666667,0.666666667,0.4,0.133333333,35.66666667,15.4,6.266666667,2.533333333,5.2,0,0,0,0,0
2023,17,WAS,REG,0,0,1,0,0,1,0,38,21,9,1,1,0,0,0,0,0,27,0,3,2,3,2,29,2,2,0,37,68,10,0.54,0.43,0,1,0,0,0,0,4,12,0,'4-12-0,0.25,0,0.4375,1,0.625,0.625,0.4375,0.125,35.8125,15.75,6.4375,2.4375,4.9375,0,0,0,0,0
2023,18,WAS,REG,0,1,0,0,0,0,0,51,10,2,0,0,0,0,0,0,0,38,0,5,3,3,3,40,0,0,0,29,69,11,0.42,0.58,0,1,0,0,0,0,4,13,0,'4-13-0,0.235,0,0.470588235,0.941176471,0.588235294,0.588235294,0.411764706,0.117647059,36.70588235,15.41176471,6.176470588,2.294117647,4.647058824,0,0,0,0,0
2024,1,ARI,REG,0,0,1,1,1,0,0,28,22,14,2,3,0,0,0,0,0,34,0,4,2,6,8,25,2,1,0,32,58,14,0.55,0.43,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,0,1,1,1,0,0,28,22,14,2,3,0,0,0,0,0
2024,2,ARI,REG,0,0,1,1,1,0,0,30,15,6,5,9,0,0,0,0,0,10,0,1,1,8,0,32,4,0,0,20,52,14,0.38,0.62,1,0,0,0,0,0,1,1,0,'1-1-0,0.5,0,0,1,1,1,0,0,29,18.5,10,3.5,6,0,0,0,0,0
2024,3,ARI,REG,0,1,0,0,0,0,0,33,25,8,2,2,0,0,0,0,0,20,0,3,0,3,4,25,5,2,0,41,68,11,0.6,0.37,0,1,0,0,0,0,1,2,0,'1-2-0,0.333,0,0.333333333,0.666666667,0.666666667,0.666666667,0,0,30.33333333,20.66666667,9.333333333,3,4.666666667,0,0,0,0,0
2024,4,ARI,REG,0,1,0,0,0,0,0,43,15,5,0,1,0,0,0,0,0,42,0,4,2,3,4,31,1,0,0,37,68,10,0.54,0.46,0,1,0,0,0,0,1,3,0,'1-3-0,0.25,0,0.5,0.5,0.5,0.5,0,0,33.5,19.25,8.25,2.25,3.75,0,0,0,0,0
2024,5,ARI,REG,0,2,1,1,1,0,0,36,13,3,2,5,0,0,0,0,0,17,0,2,3,6,2,37,1,0,0,26,63,12,0.41,0.59,0,0,0,1,0,0,2,3,0,'2-3-0,0.4,0,0.8,0.6,0.6,0.6,0,0,34,18,7.2,2.2,4,0,0,0,0,0
2024,6,ARI,REG,0,1,0,0,0,0,0,32,25,12,0,2,0,0,0,0,0,34,0,4,3,4,7,32,1,2,0,36,70,12,0.51,0.46,0,0,0,0,1,0,2,4,0,'2-4-0,0.333,0,0.833333333,0.5,0.5,0.5,0,0,33.66666667,19.16666667,8,1.833333333,3.666666667,0,0,0,0,0
2024,7,ARI,REG,0,0,2,1,2,0,1,34,17,6,3,7,0,0,0,0,0,15,0,0,5,3,3,41,2,0,1,22,64,10,0.34,0.64,1,0,0,0,0,0,3,4,0,'3-4-0,0.429,0,0.714285714,0.714285714,0.571428571,0.714285714,0,0.142857143,33.71428571,18.85714286,7.714285714,2,4.142857143,0,0,0,0,0
2024,8,ARI,REG,1,0,4,0,2,2,1,33,16,3,1,3,0,0,0,0,0,27,0,3,2,5,1,39,2,0,0,25,64,12,0.39,0.61,0,0,0,1,0,0,4,4,0,'4-4-0,0.5,0.125,0.625,1.125,0.5,0.875,0.25,0.25,33.625,18.5,7.125,1.875,4,0,0,0,0,0
2024,9,ARI,REG,1,0,1,0,1,0,1,40,14,6,6,9,0,0,0,0,0,9,0,0,3,6,6,47,4,1,0,22,70,13,0.31,0.67,1,0,0,0,0,0,5,4,0,'5-4-0,0.556,0.222222222,0.555555556,1.111111111,0.444444444,0.888888889,0.222222222,0.333333333,34.33333333,18,7,2.333333333,4.555555556,0,0,0,0,0
2024,10,ARI,REG,0,0,1,1,1,0,0,32,9,1,3,5,0,0,0,0,0,6,0,0,2,5,3,38,2,0,0,17,55,9,0.31,0.69,1,0,0,0,0,0,6,4,0,'6-4-0,0.6,0.2,0.5,1.1,0.5,0.9,0.2,0.3,34.1,17.1,6.4,2.4,4.6,0,0,0,0,0
2024,12,ARI,REG,0,1,1,0,1,0,0,39,11,3,5,6,0,0,0,0,0,10,0,2,1,3,4,36,5,2,0,23,61,11,0.38,0.59,0,0,0,0,1,0,6,5,0,'6-5-0,0.545,0.181818182,0.545454545,1.090909091,0.454545455,0.909090909,0.181818182,0.272727273,34.54545455,16.54545455,6.090909091,2.636363636,4.727272727,0,0,0,0,0
2024,13,ARI,REG,0,0,2,1,2,0,0,29,10,5,5,8,0,0,0,0,0,23,0,2,4,6,2,36,2,1,0,14,51,14,0.27,0.71,0,0,0,0,1,0,6,6,0,'6-6-0,0.5,0.166666667,0.5,1.166666667,0.5,1,0.166666667,0.25,34.08333333,16,6,2.833333333,5,0,0,0,0,0
2024,14,ARI,REG,0,0,1,0,0,1,0,30,24,2,0,2,0,0,0,0,0,30,0,3,3,4,6,30,5,0,0,31,61,15,0.51,0.49,0,1,0,0,0,0,6,7,0,'6-7-0,0.462,0.153846154,0.461538462,1.153846154,0.461538462,0.923076923,0.230769231,0.230769231,33.76923077,16.61538462,5.692307692,2.615384615,4.769230769,0,0,0,0,0
2024,15,ARI,REG,0,1,3,0,1,2,0,30,18,6,2,2,0,0,0,0,0,17,0,2,2,7,2,25,2,0,0,24,49,13,0.49,0.51,1,0,0,0,0,0,7,7,0,'7-7-0,0.5,0.142857143,0.5,1.285714286,0.428571429,0.928571429,0.357142857,0.214285714,33.5,16.71428571,5.714285714,2.571428571,4.571428571,0,0,0,0,0
2024,16,ARI,REG,0,0,0,0,0,0,0,34,20,2,3,3,0,0,0,0,0,36,0,4,1,7,6,29,5,1,0,35,65,17,0.54,0.45,0,0,0,0,1,0,7,8,0,'7-8-0,0.467,0.133333333,0.466666667,1.2,0.4,0.866666667,0.333333333,0.2,33.53333333,16.93333333,5.466666667,2.6,4.466666667,0,0,0,0,0
2024,17,ARI,REG,0,0,0,0,0,0,0,22,17,3,0,2,0,0,0,0,0,13,0,1,2,3,5,32,6,1,0,21,54,12,0.39,0.59,0,0,0,0,1,0,7,9,0,'7-9-0,0.438,0.125,0.4375,1.125,0.375,0.8125,0.3125,0.1875,32.8125,16.9375,5.3125,2.4375,4.3125,0,0,0,0,0
2024,18,ARI,REG,0,2,4,1,4,0,1,40,19,4,2,4,0,0,0,0,0,24,0,3,2,8,5,44,2,1,1,27,73,15,0.37,0.6,1,0,0,0,0,0,8,9,0,'8-9-0,0.471,0.117647059,0.529411765,1.294117647,0.411764706,1,0.294117647,0.235294118,33.23529412,17.05882353,5.235294118,2.411764706,4.294117647,0,0,0,0,0
2024,1,ATL,REG,0,0,1,0,0,1,0,42,19,9,2,4,0,0,0,0,0,18,0,0,6,3,5,25,3,0,0,41,66,12,0.62,0.38,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,0,1,0,0,1,0,42,19,9,2,4,0,0,0,0,0
2024,2,ATL,REG,0,1,0,0,0,0,0,45,16,4,1,5,0,0,0,0,0,21,0,1,2,6,4,31,2,1,0,37,69,11,0.54,0.45,0,0,0,1,0,0,1,1,0,'1-1-0,0.5,0,0.5,0.5,0,0,0.5,0,43.5,17.5,6.5,1.5,4.5,0,0,0,0,0
2024,3,ATL,REG,0,1,0,0,0,0,0,38,19,8,0,7,0,0,0,0,0,22,0,2,3,4,2,39,3,3,0,30,72,12,0.42,0.54,0,1,0,0,0,0,1,2,0,'1-2-0,0.333,0,0.666666667,0.333333333,0,0,0.333333333,0,41.66666667,18,7,1,5.333333333,0,0,0,0,0
2024,4,ATL,REG,0,1,0,0,0,0,0,47,17,5,1,3,1,0,0,0,0,25,6,3,1,7,6,37,3,0,0,33,70,14,0.47,0.53,1,0,0,0,0,0,2,2,0,'2-2-0,0.5,0,0.75,0.25,0,0,0.25,0,43,17.75,6.5,1,4.75,0.25,0,0,0,0
2024,5,ATL,REG,0,0,2,1,2,0,0,31,15,6,1,1,0,0,0,0,0,30,0,3,3,6,2,25,2,1,0,25,51,14,0.49,0.49,1,0,0,0,0,0,3,2,0,'3-2-0,0.6,0,0.6,0.6,0.2,0.4,0.2,0,40.6,17.2,6.4,1,4,0.2,0,0,0,0
2024,6,ATL,REG,0,2,2,0,2,0,2,37,15,4,0,3,0,0,0,0,0,20,0,2,2,8,7,38,3,0,0,24,62,15,0.39,0.61,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,0,0.833333333,0.833333333,0.166666667,0.666666667,0.166666667,0.333333333,40,16.83333333,6,0.833333333,3.833333333,0.166666667,0,0,0,0
2024,7,ATL,REG,0,0,1,0,0,1,0,32,12,4,1,6,0,0,0,0,0,28,0,4,2,3,7,30,4,0,0,26,56,13,0.46,0.54,0,1,0,0,0,0,4,3,0,'4-3-0,0.571,0,0.714285714,0.857142857,0.142857143,0.571428571,0.285714286,0.285714286,38.85714286,16.14285714,5.714285714,0.857142857,4.142857143,0.142857143,0,0,0,0
2024,8,ATL,REG,0,2,2,1,2,0,0,40,17,8,0,0,0,0,0,0,0,24,0,3,1,7,5,49,1,1,1,21,72,12,0.29,0.68,0,0,0,1,0,0,5,3,0,'5-3-0,0.625,0,0.875,1,0.25,0.75,0.25,0.25,39,16.25,6,0.75,3.625,0.125,0,0,0,0
2024,9,ATL,REG,0,0,1,0,0,1,0,40,14,4,3,8,0,0,0,0,0,21,0,1,2,5,8,53,3,0,1,21,75,11,0.28,0.71,1,0,0,0,0,0,6,3,0,'6-3-0,0.667,0,0.777777778,1,0.222222222,0.666666667,0.333333333,0.222222222,39.11111111,16,5.777777778,1,4.111111111,0.111111111,0,0,0,0
2024,10,ATL,REG,0,0,1,0,0,1,0,27,14,1,0,1,0,0,0,0,0,20,0,2,2,4,3,25,5,1,0,26,52,13,0.5,0.48,0,0,0,0,1,0,6,4,0,'6-4-0,0.6,0,0.7,1,0.2,0.6,0.4,0.2,37.9,15.8,5.3,0.9,3.8,0.1,0,0,0,0
2024,11,ATL,REG,0,0,1,0,1,0,0,35,16,4,1,3,0,0,0,0,0,38,0,5,1,3,3,34,3,0,0,26,60,12,0.43,0.57,0,0,0,0,1,0,6,5,0,'6-5-0,0.545,0,0.636363636,1,0.181818182,0.636363636,0.363636364,0.181818182,37.63636364,15.81818182,5.181818182,0.909090909,3.727272727,0.090909091,0,0,0,0
2024,13,ATL,REG,0,0,2,1,2,0,0,26,12,1,5,8,0,0,0,0,0,11,0,0,3,4,3,30,3,3,0,14,47,10,0.3,0.64,0,1,0,0,0,0,6,6,0,'6-6-0,0.5,0,0.583333333,1.083333333,0.25,0.75,0.333333333,0.166666667,36.66666667,15.5,4.833333333,1.25,4.083333333,0.083333333,0,0,0,0
2024,14,ATL,REG,0,0,0,0,0,0,0,32,12,2,4,7,0,0,0,0,0,42,0,6,1,5,9,32,2,3,0,21,56,14,0.38,0.57,0,0,0,0,1,0,6,7,0,'6-7-0,0.462,0,0.538461538,1,0.230769231,0.692307692,0.307692308,0.153846154,36.30769231,15.23076923,4.615384615,1.461538462,4.307692308,0.076923077,0,0,0,0
2024,15,ATL,REG,1,2,1,1,1,0,0,41,11,1,4,6,0,0,0,0,0,9,0,1,1,4,6,42,5,0,1,22,65,11,0.34,0.65,0,0,0,1,0,0,7,7,0,'7-7-0,0.5,0.071428571,0.642857143,1,0.285714286,0.714285714,0.285714286,0.142857143,36.64285714,14.92857143,4.357142857,1.642857143,4.428571429,0.071428571,0,0,0,0
2024,16,ATL,REG,0,2,1,1,1,0,0,22,17,1,3,6,2,0,0,0,0,9,12,1,0,7,9,42,5,0,0,13,55,13,0.24,0.76,1,0,0,0,0,0,8,7,0,'8-7-0,0.533,0.066666667,0.733333333,1,0.333333333,0.733333333,0.266666667,0.133333333,35.66666667,15.06666667,4.133333333,1.733333333,4.533333333,0.2,0,0,0,0
2024,17,ATL,REG,0,1,0,0,0,0,0,46,18,3,5,5,0,0,0,0,0,30,0,3,1,6,8,41,3,1,0,35,77,13,0.45,0.53,0,0,0,0,1,0,8,8,0,'8-8-0,0.5,0.0625,0.75,0.9375,0.3125,0.6875,0.25,0.125,36.3125,15.25,4.0625,1.9375,4.5625,0.1875,0,0,0,0
2024,18,ATL,REG,0,0,1,0,1,0,1,35,14,2,0,0,0,0,0,0,0,44,0,5,1,8,2,35,3,1,0,29,65,17,0.45,0.54,0,1,0,0,0,0,8,9,0,'8-9-0,0.471,0.058823529,0.705882353,0.941176471,0.294117647,0.705882353,0.235294118,0.176470588,36.23529412,15.17647059,3.941176471,1.823529412,4.294117647,0.176470588,0,0,0,0
2024,1,BAL,REG,0,1,0,0,0,0,0,30,12,4,2,6,0,0,0,0,0,27,0,3,2,5,6,30,3,1,0,19,50,13,0.38,0.6,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,1,0,0,0,0,0,30,12,4,2,6,0,0,0,0,0
2024,2,BAL,REG,0,1,1,0,1,0,0,36,16,9,5,9,0,0,0,0,0,26,0,2,4,6,4,43,3,1,0,16,60,15,0.27,0.72,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,1,0.5,0,0.5,0,0,33,14,6.5,3.5,7.5,0,0,0,0,0
2024,3,BAL,REG,0,0,2,1,1,1,0,35,12,5,3,7,0,0,0,0,0,25,0,1,2,5,11,56,4,0,0,16,72,12,0.22,0.78,0,0,0,1,0,0,1,2,0,'1-2-0,0.333,0,0.666666667,1,0.333333333,0.666666667,0.333333333,0,33.66666667,13.33333333,6,3.333333333,7.333333333,0,0,0,0,0
2024,4,BAL,REG,0,0,1,1,1,0,0,29,16,1,3,8,0,0,0,0,0,10,0,1,2,6,3,34,6,0,0,23,57,15,0.4,0.6,1,0,0,0,0,0,2,2,0,'2-2-0,0.5,0,0.5,1,0.5,0.75,0.25,0,32.5,14,4.75,3.25,7.5,0,0,0,0,0
2024,5,BAL,REG,0,1,0,0,0,0,0,40,14,6,3,9,0,0,0,0,0,36,0,4,1,8,5,42,5,0,0,24,66,18,0.36,0.64,0,0,0,1,0,0,3,2,0,'3-2-0,0.6,0,0.6,0.8,0.4,0.6,0.2,0,34,14,5,3.2,7.8,0,0,0,0,0
2024,6,BAL,REG,0,0,0,0,0,0,0,34,10,4,3,7,0,0,0,0,0,23,0,2,4,7,4,38,3,0,0,18,56,16,0.32,0.68,1,0,0,0,0,0,4,2,0,'4-2-0,0.667,0,0.5,0.666666667,0.333333333,0.5,0.166666667,0,34,13.33333333,4.833333333,3.166666667,7.666666667,0,0,0,0,0
2024,7,BAL,REG,0,2,1,0,1,0,0,42,18,6,3,4,0,0,0,0,0,31,0,2,2,8,5,50,2,1,0,29,80,14,0.36,0.62,0,0,0,1,0,0,5,2,0,'5-2-0,0.714,0,0.714285714,0.714285714,0.285714286,0.571428571,0.142857143,0,35.14285714,14,5,3.142857143,7.142857143,0,0,0,0,0
2024,8,BAL,REG,0,0,1,1,1,0,0,35,16,8,2,7,0,0,0,0,0,29,0,2,3,5,5,44,3,0,0,23,67,13,0.34,0.66,0,0,0,0,1,0,5,3,0,'5-3-0,0.625,0,0.625,0.75,0.375,0.625,0.125,0,35.125,14.25,5.375,3,7.125,0,0,0,0,0
2024,9,BAL,REG,0,1,0,0,0,0,0,43,15,4,4,5,0,0,0,0,0,10,0,1,1,8,5,38,2,1,0,29,68,12,0.43,0.56,1,0,0,0,0,0,6,3,0,'6-3-0,0.667,0,0.666666667,0.666666667,0.333333333,0.555555556,0.111111111,0,36,14.33333333,5.222222222,3.111111111,6.888888889,0,0,0,0,0
2024,10,BAL,REG,0,0,3,1,2,1,1,36,11,2,3,13,0,0,0,0,0,34,0,4,0,6,6,60,3,0,0,16,76,13,0.21,0.79,1,0,0,0,0,0,7,3,0,'7-3-0,0.7,0,0.6,0.9,0.4,0.7,0.2,0.1,36,14,4.9,3.1,7.5,0,0,0,0,0
2024,11,BAL,REG,0,1,0,0,0,0,0,42,18,3,4,7,0,0,0,0,0,18,0,0,6,4,8,40,4,2,0,32,74,14,0.43,0.54,0,0,0,0,1,0,7,4,0,'7-4-0,0.636,0,0.636363636,0.818181818,0.363636364,0.636363636,0.181818182,0.090909091,36.54545455,14.36363636,4.727272727,3.181818182,7.454545455,0,0,0,0,0
2024,12,BAL,REG,0,0,1,0,1,0,0,34,9,0,4,7,0,0,0,0,0,23,0,2,3,6,11,40,4,0,0,20,60,15,0.33,0.67,0,0,0,1,0,0,8,4,0,'8-4-0,0.667,0,0.583333333,0.833333333,0.333333333,0.666666667,0.166666667,0.083333333,36.33333333,13.91666667,4.333333333,3.25,7.416666667,0,0,0,0,0
2024,13,BAL,REG,0,0,3,0,2,1,0,29,15,2,2,2,0,0,0,0,0,24,0,3,1,5,6,21,6,2,0,31,54,15,0.57,0.39,0,1,0,0,0,0,8,5,0,'8-5-0,0.615,0,0.538461538,1,0.307692308,0.769230769,0.230769231,0.076923077,35.76923077,14,4.153846154,3.153846154,7,0,0,0,0,0
2024,15,BAL,REG,0,1,0,0,0,0,0,26,20,1,3,7,0,0,0,0,0,14,0,2,0,6,11,40,3,1,0,19,60,11,0.32,0.67,0,0,0,1,0,0,9,5,0,'9-5-0,0.643,0,0.571428571,0.928571429,0.285714286,0.714285714,0.214285714,0.071428571,35.07142857,14.42857143,3.928571429,3.142857143,7,0,0,0,0,0
2024,16,BAL,REG,0,1,4,1,3,1,0,35,15,2,3,5,1,0,0,0,0,18,6,2,1,7,1,35,5,0,1,24,60,15,0.4,0.58,1,0,0,0,0,0,10,5,0,'10-5-0,0.667,0,0.6,1.133333333,0.333333333,0.866666667,0.266666667,0.066666667,35.06666667,14.46666667,3.8,3.133333333,6.866666667,0.066666667,0,0,0,0
2024,17,BAL,REG,0,1,1,0,1,0,1,34,10,3,5,9,0,0,0,0,0,,,0,0,7,3,37,6,0,0,17,54,13,0.31,0.69,0,0,0,1,0,0,11,5,0,'11-5-0,0.688,0,0.625,1.125,0.3125,0.875,0.25,0.125,35,14.1875,3.75,3.25,7,0.0625,0,0,0,0
2024,18,BAL,REG,0,2,0,0,0,0,0,31,13,2,2,3,1,0,0,0,0,11,6,1,1,6,6,36,5,1,0,18,55,13,0.33,0.65,1,0,0,0,0,0,12,5,0,'12-5-0,0.706,0,0.705882353,1.058823529,0.294117647,0.823529412,0.235294118,0.117647059,34.76470588,14.11764706,3.647058824,3.176470588,6.764705882,0.117647059,0,0,0,0
2024,1,BUF,REG,0,0,1,1,1,0,0,39,11,7,4,5,0,0,0,0,0,28,0,2,2,7,0,35,2,1,0,25,61,13,0.41,0.57,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,0,1,1,1,0,0,39,11,7,4,5,0,0,0,0,0
2024,2,BUF,REG,0,3,0,0,0,0,0,47,14,7,2,5,1,0,0,0,0,11,6,1,1,6,5,41,1,0,0,34,75,9,0.45,0.55,0,0,0,1,0,0,2,0,0,'2-0-0,1,0,1.5,0.5,0.5,0.5,0,0,43,12.5,7,3,5,0.5,0,0,0,0
2024,3,BUF,REG,0,1,1,1,1,0,0,36,14,6,5,10,0,0,0,0,0,10,0,1,1,9,6,51,2,0,0,17,68,13,0.25,0.75,1,0,0,0,0,0,3,0,0,'3-0-0,1,0,1.333333333,0.666666667,0.666666667,0.666666667,0,0,40.66666667,13,6.666666667,3.666666667,6.666666667,0.333333333,0,0,0,0
2024,4,BUF,REG,0,0,3,1,2,1,0,30,16,6,1,3,0,0,0,0,0,35,0,5,0,3,5,20,4,0,0,34,54,12,0.63,0.37,0,0,0,0,1,0,3,1,0,'3-1-0,0.75,0,1,1.25,0.75,1,0.25,0,38,13.75,6.5,3,5.75,0.25,0,0,0,0
2024,5,BUF,REG,0,1,1,1,1,0,0,45,12,9,1,6,0,0,0,0,0,23,0,2,3,5,2,39,5,0,0,28,67,15,0.42,0.58,0,0,0,0,1,0,3,2,0,'3-2-0,0.6,0,1,1.2,0.8,1,0.2,0,39.4,13.4,7,2.6,5.8,0.2,0,0,0,0
2024,6,BUF,REG,0,1,1,0,1,0,0,32,15,8,3,5,0,0,0,0,0,20,0,2,4,5,6,38,2,0,0,21,59,13,0.36,0.64,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,0,1,1.166666667,0.666666667,1,0.166666667,0,38.16666667,13.66666667,7.166666667,2.666666667,5.666666667,0.166666667,0,0,0,0
2024,7,BUF,REG,0,1,4,1,2,2,0,40,17,10,3,10,0,0,0,0,0,10,0,1,1,7,9,42,5,0,1,24,67,14,0.36,0.63,1,0,0,0,0,0,5,2,0,'5-2-0,0.714,0,1,1.571428571,0.714285714,1.142857143,0.428571429,0,38.42857143,14.14285714,7.571428571,2.714285714,6.285714286,0.142857143,0,0,0,0
2024,8,BUF,REG,0,1,2,0,0,2,0,24,18,7,1,5,0,0,0,0,0,10,0,1,1,6,8,30,4,1,0,16,47,12,0.34,0.64,0,0,0,1,0,0,6,2,0,'6-2-0,0.75,0,1,1.625,0.625,1,0.625,0,36.625,14.625,7.5,2.5,6.125,0.125,0,0,0,0
2024,9,BUF,REG,0,0,1,1,1,0,0,39,16,6,1,2,0,0,0,0,0,27,0,3,2,7,4,29,1,1,0,30,60,13,0.5,0.48,1,0,0,0,0,0,7,2,0,'7-2-0,0.778,0,0.888888889,1.555555556,0.666666667,1,0.555555556,0,36.88888889,14.77777778,7.333333333,2.333333333,5.666666667,0.111111111,0,0,0,0
2024,10,BUF,REG,0,3,2,1,2,0,0,37,15,7,4,6,1,0,0,0,0,21,6,2,2,6,6,39,2,0,0,22,61,12,0.36,0.64,0,0,0,1,0,0,8,2,0,'8-2-0,0.8,0,1.1,1.6,0.7,1.1,0.5,0,36.9,14.8,7.3,2.5,5.7,0.2,0,0,0,0
2024,11,BUF,REG,0,2,0,0,0,0,0,30,14,0,2,7,0,0,0,0,0,21,0,3,0,5,4,35,4,0,0,17,52,12,0.33,0.67,1,0,0,0,0,0,9,2,0,'9-2-0,0.818,0,1.181818182,1.454545455,0.636363636,1,0.454545455,0,36.27272727,14.72727273,6.636363636,2.454545455,5.818181818,0.181818182,0,0,0,0
2024,13,BUF,REG,0,0,3,3,2,1,0,29,17,7,2,1,0,0,0,0,0,10,0,1,3,6,3,19,3,0,1,27,47,13,0.57,0.4,1,0,0,0,0,0,10,2,0,'10-2-0,0.833,0,1.083333333,1.583333333,0.833333333,1.083333333,0.5,0,35.66666667,14.91666667,6.666666667,2.416666667,5.416666667,0.166666667,0,0,0,0
2024,14,BUF,REG,0,0,0,0,0,0,0,41,22,6,0,3,0,0,0,0,0,38,0,6,1,7,6,30,2,0,0,42,72,16,0.58,0.42,0,0,0,0,1,0,10,3,0,'10-3-0,0.769,0,1,1.461538462,0.769230769,1,0.461538462,0,36.07692308,15.46153846,6.615384615,2.230769231,5.230769231,0.153846154,0,0,0,0
2024,15,BUF,REG,0,0,2,1,2,0,0,38,15,3,3,10,0,0,0,0,0,42,0,6,1,9,2,60,3,0,2,15,77,19,0.19,0.78,0,0,0,1,0,0,11,3,0,'11-3-0,0.786,0,0.928571429,1.5,0.785714286,1.071428571,0.428571429,0,36.21428571,15.42857143,6.357142857,2.285714286,5.571428571,0.142857143,0,0,0,0
2024,16,BUF,REG,0,1,4,2,2,2,0,33,18,2,2,4,1,0,0,0,0,22,6,3,0,5,11,38,3,0,0,30,68,11,0.44,0.56,1,0,0,0,0,0,12,3,0,'12-3-0,0.8,0,0.933333333,1.666666667,0.866666667,1.133333333,0.533333333,0,36,15.6,6.066666667,2.266666667,5.466666667,0.2,0,0,0,0
2024,17,BUF,REG,1,2,2,1,1,1,0,38,14,4,4,6,0,0,0,0,0,14,0,0,0,6,7,38,3,0,0,21,59,9,0.36,0.64,1,0,0,0,0,0,13,3,0,'13-3-0,0.812,0.0625,1,1.6875,0.875,1.125,0.5625,0,36.125,15.5,5.9375,2.375,5.5,0.1875,0,0,0,0
2024,18,BUF,REG,0,0,1,1,0,1,0,27,21,9,1,4,0,0,0,0,0,23,0,2,3,4,6,31,3,3,0,27,61,12,0.44,0.51,0,0,0,0,1,0,13,4,0,'13-4-0,0.765,0.058823529,0.941176471,1.647058824,0.882352941,1.058823529,0.588235294,0,35.58823529,15.82352941,6.117647059,2.294117647,5.411764706,0.176470588,0,0,0,0
2024,1,CAR,REG,0,0,0,0,0,0,0,35,18,6,1,1,0,0,0,0,0,47,0,5,4,2,5,25,2,0,0,37,62,13,0.6,0.4,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,0,0,0,0,0,0,35,18,6,1,1,0,0,0,0,0
2024,2,CAR,REG,0,1,1,1,1,0,0,33,23,11,1,2,0,0,0,0,0,26,0,3,2,2,4,21,3,3,0,41,65,10,0.63,0.32,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0.5,0.5,0.5,0.5,0,0,34,20.5,8.5,1,1.5,0,0,0,0,0
2024,3,CAR,REG,0,1,0,0,0,0,0,36,12,6,3,6,0,0,0,0,0,22,0,2,1,8,4,44,5,0,0,16,60,16,0.27,0.73,0,0,0,1,0,0,1,2,0,'1-2-0,0.333,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0,34.66666667,17.66666667,7.666666667,1.666666667,3,0,0,0,0,0
