team,week,season,turnover_margin,eff_ratio,td_eff,off_points_scored,def_points_allowed,off_yards_total,off_passing_yards,off_rushing_yards,off_pass_touchdowns,off_rush_touchdowns,def_touchdowns,off_first_downs_pass,off_first_downs_rush,off_interceptions_thrown,off_fumbles_total,off_fumbles_lost,off_safeties_allowed,def_interceptions_made,def_fumbles_total,def_fumbles_lost,def_fumbles_forced,def_safeties_recorded,def_sacks,off_pass_attempts,off_rush_attempts,off_pass_percentage,off_rush_percentage,def_pass_percentage,def_rush_percentage
MIA,9,2023,0,0.048,0.036,15,15,310,193,117,1,1,0,11,6,0,3,1,0,0,1,1,1,0,2,34,21,0.64,0.36,0.57,0.38
MIA,11,2023,0,0.047,0.030,20,13,424,325,99,2,0,0,12,7,1,2,2,0,3,0,0,0,0,2,38,28,0.59,0.4,0.73,0.27
MIN,1,2023,-3,0.044,0.033,17,20,385,344,41,2,0,0,15,2,1,2,2,0,0,0,0,0,0,1,43,17,0.73,0.27,0.51,0.44
MIN,2,2023,-1,0.071,0.075,28,34,392,364,28,4,0,0,19,0,0,4,3,0,1,1,1,1,0,4,44,9,0.84,0.16,0.36,0.64
MIN,3,2023,-1,0.048,0.041,24,28,497,367,130,3,0,0,15,7,1,1,1,0,0,4,1,4,0,1,49,24,0.69,0.31,0.77,0.22
MIN,4,2023,-1,0.058,0.050,16,8,274,139,135,2,0,1,9,4,2,1,0,0,0,2,1,2,0,5,17,23,0.48,0.52,0.54,0.46
MIN,5,2023,-1,0.056,0.031,20,27,354,284,70,2,0,0,15,4,0,2,1,0,0,0,0,0,0,2,47,18,0.72,0.26,0.66,0.33
MIN,6,2023,2,0.057,0.019,13,14,227,181,46,1,0,1,8,3,0,2,1,0,2,3,1,3,0,5,31,22,0.6,0.38,0.45,0.54
MIN,7,2023,2,0.049,0.031,22,17,452,378,74,2,0,0,18,3,1,0,0,0,2,1,1,1,0,1,44,21,0.67,0.3,0.57,0.4
MIN,8,2023,0,0.067,0.045,24,10,359,297,62,2,1,0,14,6,0,1,1,0,1,2,0,2,0,4,35,31,0.55,0.42,0.73,0.27
MIN,9,2023,0,0.081,0.043,31,26,382,236,146,2,1,0,13,8,0,3,2,1,1,1,1,1,0,1,36,33,0.55,0.43,0.57,0.42
MIN,10,2023,2,0.069,0.045,27,19,393,268,125,1,2,0,12,8,0,0,0,0,2,1,0,1,0,3,34,33,0.51,0.49,0.73,0.27
NE,1,2023,-1,0.054,0.040,21,19,392,316,76,3,0,0,18,5,1,1,1,0,0,2,1,2,0,3,53,22,0.72,0.28,0.59,0.39
NE,2,2023,-1,0.053,0.030,17,24,319,231,88,1,1,0,10,10,1,1,1,0,1,2,0,0,0,1,41,25,0.65,0.34,0.51,0.48
NE,3,2023,0,0.036,0.014,13,10,358,201,157,1,0,0,9,8,0,0,0,0,0,1,0,1,1,3,29,40,0.42,0.58,0.62,0.36
NE,4,2023,-3,0.019,0.000,5,26,260,207,53,0,0,0,8,2,2,1,1,0,0,2,0,2,0,3,28,23,0.58,0.42,0.57,0.37
NE,5,2023,-3,0.006,0.000,1,28,177,132,45,0,0,0,4,1,2,1,1,0,0,1,0,0,0,2,29,18,0.65,0.35,0.4,0.54
NE,6,2023,0,0.060,0.039,17,19,283,200,83,0,2,0,7,8,1,0,0,1,1,0,0,0,0,0,32,19,0.66,0.32,0.49,0.46
NE,7,2023,1,0.079,0.055,29,25,368,272,96,2,1,0,13,6,0,1,1,0,1,1,1,1,0,1,30,25,0.55,0.45,0.64,0.36
NE,8,2023,1,0.071,0.043,17,31,238,161,77,2,0,0,7,6,1,0,0,0,1,1,1,0,0,2,28,19,0.63,0.35,0.64,0.32
NE,9,2023,1,0.052,0.032,17,20,327,220,107,1,1,0,13,4,1,0,0,0,1,1,1,1,0,3,43,19,0.7,0.29,0.62,0.36
NE,10,2023,-1,0.017,0.000,6,10,362,195,167,0,0,0,9,11,2,1,0,0,1,0,0,0,0,0,25,36,0.47,0.53,0.52,0.46
NO,1,2023,1,0.043,0.017,16,15,374,305,69,1,0,0,12,2,1,2,1,0,3,0,0,0,0,3,32,27,0.58,0.39,0.63,0.37
NO,2,2023,0,0.054,0.029,20,17,370,236,134,0,2,0,11,10,1,0,0,0,0,1,1,1,0,4,36,33,0.55,0.41,0.67,0.33
NO,3,2023,1,0.039,0.018,11,24,281,204,77,1,0,0,9,5,0,0,0,0,1,1,0,0,0,1,34,22,0.63,0.37,0.64,0.31
NO,4,2023,-2,0.043,0.000,9,26,210,140,70,0,0,0,9,4,1,2,2,0,1,0,0,0,0,1,38,19,0.69,0.3,0.51,0.44
NO,5,2023,3,0.088,0.044,28,1,319,183,136,2,1,1,11,6,0,1,0,0,2,1,1,0,0,2,26,42,0.4,0.54,0.65,0.35
NO,6,2023,1,0.029,0.013,13,20,446,357,89,1,0,0,13,9,1,0,0,0,1,1,1,1,0,2,50,25,0.68,0.32,0.48,0.5
NO,7,2023,-1,0.061,0.024,25,25,413,301,112,1,1,0,15,8,1,2,1,0,0,1,1,1,0,0,54,31,0.65,0.35,0.54,0.41
NO,8,2023,0,0.074,0.077,38,27,515,354,161,2,3,0,12,10,0,1,1,0,1,0,0,0,0,2,29,36,0.45,0.53,0.64,0.36
NO,9,2023,5,0.080,0.048,24,17,301,214,87,3,0,0,11,6,0,0,0,0,3,3,2,2,0,2,35,27,0.56,0.42,0.5,0.5
NO,10,2023,-2,0.064,0.034,19,27,297,232,65,2,0,0,10,4,2,1,0,0,0,0,0,0,0,1,41,17,0.73,0.27,0.51,0.49
NYG,1,2023,-3,0.032,0.018,7,28,218,110,108,0,1,0,5,6,2,5,1,0,0,1,0,1,0,0,28,28,0.57,0.43,0.45,0.55
NYG,2,2023,-1,0.069,0.063,31,28,448,321,127,2,2,0,15,10,1,0,0,0,0,0,0,0,0,0,36,27,0.6,0.4,0.51,0.49
NYG,3,2023,-1,0.072,0.023,12,30,166,137,29,0,1,0,6,2,1,0,0,0,0,1,0,0,0,2,32,11,0.77,0.23,0.5,0.46
NYG,4,2023,-3,0.013,0.000,4,18,315,203,112,0,0,0,9,7,2,2,1,0,0,1,0,0,0,2,32,29,0.61,0.39,0.55,0.45
NYG,5,2023,3,0.034,0.000,10,32,290,205,85,0,0,1,10,3,0,1,0,0,2,2,1,2,0,1,32,29,0.57,0.43,0.56,0.41
NYG,6,2023,2,0.027,0.000,9,14,332,200,132,0,0,0,11,5,0,1,0,0,1,1,1,1,0,0,36,34,0.51,0.47,0.51,0.49
NYG,7,2023,1,0.036,0.033,14,7,385,279,106,2,0,0,10,5,0,2,1,0,1,2,1,0,0,6,29,32,0.51,0.45,0.72,0.28
NYG,8,2023,2,0.048,0.015,10,13,210,7,203,0,1,0,0,7,0,1,0,0,0,3,2,2,0,4,14,52,0.26,0.74,0.63,0.35
NYG,9,2023,-2,0.019,0.019,6,30,323,200,123,1,0,0,10,5,2,1,0,0,0,0,0,0,0,0,27,25,0.6,0.4,0.42,0.58
NYG,10,2023,1,0.086,0.041,17,49,197,86,111,2,0,0,5,7,1,0,0,0,2,0,0,0,0,0,26,23,0.58,0.4,0.57,0.42
NYJ,1,2023,3,0.051,0.020,16,22,312,140,172,1,0,0,7,5,1,1,0,0,3,1,1,1,0,5,21,28,0.47,0.49,0.66,0.32
NYJ,2,2023,-4,0.043,0.025,10,30,234,170,64,1,0,0,6,4,3,1,1,0,0,1,0,1,0,1,24,16,0.63,0.35,0.46,0.49
NYJ,3,2023,0,0.051,0.017,10,13,195,157,38,0,1,0,6,5,0,1,0,1,0,0,0,0,0,0,36,22,0.62,0.36,0.42,0.58
NYJ,4,2023,1,0.051,0.036,18,23,353,245,108,2,0,0,12,5,0,2,1,0,2,1,0,0,1,1,39,17,0.71,0.29,0.47,0.5
NYJ,5,2023,1,0.053,0.018,23,22,433,199,234,0,1,1,10,8,1,3,1,0,0,5,3,3,1,4,25,32,0.48,0.52,0.59,0.4
NYJ,6,2023,4,0.073,0.019,20,14,275,186,89,0,1,0,9,5,0,0,0,0,3,1,1,1,0,2,33,21,0.65,0.32,0.68,0.32
NYJ,8,2023,-2,0.044,0.017,13,10,298,240,58,1,0,0,8,2,0,3,2,0,0,1,0,0,0,4,36,22,0.63,0.35,0.26,0.74
NYJ,9,2023,-3,0.037,0.014,12,21,327,263,64,0,1,0,12,2,0,5,3,0,0,2,0,2,0,5,49,20,0.74,0.26,0.62,0.36
NYJ,10,2023,1,0.032,0.000,12,16,371,263,108,0,0,0,11,3,1,1,0,0,1,3,1,2,0,3,39,21,0.67,0.33,0.48,0.52
NYJ,11,2023,-3,0.031,0.022,6,32,195,132,63,1,0,0,8,3,2,2,2,0,1,1,0,1,0,1,28,18,0.67,0.33,0.46,0.51
PHI,1,2023,1,0.071,0.017,19,21,267,170,97,1,0,1,8,6,0,2,1,0,1,1,1,1,0,2,33,25,0.59,0.39,0.72,0.28
PHI,2,2023,1,0.075,0.057,34,28,452,193,259,1,3,0,4,19,1,1,1,0,0,4,3,4,0,2,22,48,0.36,0.64,0.84,0.16
PHI,3,2023,0,0.048,0.027,23,11,478,277,201,1,1,0,13,12,2,0,0,0,1,2,1,2,1,2,35,40,0.49,0.51,0.62,0.38
PHI,4,2023,0,0.080,0.046,34,31,423,319,104,2,1,0,14,6,0,1,0,0,0,2,0,1,0,5,37,28,0.59,0.41,0.62,0.38
PHI,5,2023,-1,0.050,0.026,23,14,462,303,159,1,1,0,13,12,1,0,0,0,0,1,0,1,0,4,37,39,0.5,0.5,0.75,0.25
PHI,6,2023,-4,0.039,0.031,14,20,360,280,80,1,1,0,16,6,3,1,1,0,0,0,0,0,0,5,42,22,0.68,0.32,0.65,0.32
PHI,7,2023,-1,0.085,0.063,32,11,378,279,99,2,2,0,11,12,1,1,1,0,1,1,0,0,0,4,30,34,0.5,0.46,0.75,0.25
PHI,8,2023,-1,0.101,0.083,38,31,378,319,59,4,1,0,17,3,0,2,2,0,1,1,0,1,0,1,38,22,0.65,0.32,0.77,0.23
PHI,9,2023,1,0.089,0.071,28,23,316,207,109,2,2,0,10,7,0,3,0,0,0,2,1,1,0,5,23,33,0.44,0.56,0.69,0.3
PHI,11,2023,1,0.080,0.063,21,17,264,150,114,0,3,0,5,10,1,1,0,0,1,1,1,1,0,1,21,27,0.5,0.44,0.58,0.41
PIT,1,2023,-1,0.026,0.019,7,30,273,232,41,1,0,0,9,3,2,0,0,0,0,3,1,3,0,3,44,10,0.82,0.16,0.48,0.47
PIT,2,2023,2,0.051,0.020,14,24,277,222,55,1,0,2,6,3,1,1,1,0,1,3,3,3,0,6,29,22,0.59,0.35,0.55,0.45
PIT,3,2023,3,0.068,0.034,23,18,340,235,105,2,0,0,10,5,0,1,0,0,3,0,0,0,0,4,28,31,0.48,0.5,0.72,0.28
PIT,4,2023,-1,0.024,0.000,6,30,246,132,114,0,0,0,4,7,1,3,0,0,0,1,0,1,0,0,27,25,0.55,0.45,0.42,0.55
PIT,5,2023,4,0.048,0.016,15,10,311,224,87,1,0,0,11,6,0,0,0,0,1,4,3,4,1,4,32,30,0.55,0.38,0.63,0.37
PIT,7,2023,1,0.076,0.056,24,17,316,230,86,0,3,0,9,8,0,1,0,0,1,0,0,0,0,2,25,29,0.48,0.45,0.51,0.49
PIT,8,2023,1,0.036,0.017,10,20,281,211,70,1,0,0,12,4,2,2,0,0,1,2,2,2,0,3,41,18,0.7,0.28,0.53,0.47
PIT,9,2023,1,0.061,0.033,20,16,326,160,166,1,1,0,9,10,0,0,0,0,1,0,0,0,0,4,30,30,0.5,0.48,0.62,0.37
PIT,10,2023,2,0.069,0.034,23,19,331,126,205,0,2,0,6,12,0,1,0,0,2,1,0,0,0,1,23,36,0.4,0.6,0.62,0.37
PIT,11,2023,1,0.036,0.019,10,13,278,106,172,0,1,0,4,8,0,0,0,0,1,0,0,0,0,1,28,26,0.54,0.44,0.58,0.4
SEA,1,2023,0,0.066,0.023,13,30,197,112,85,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,26,18,0.61,0.39,0.49,0.51
SEA,2,2023,3,0.076,0.061,31,32,410,328,82,2,2,1,18,7,0,0,0,0,1,2,2,2,0,2,41,25,0.61,0.37,0.58,0.42
SEA,3,2023,-1,0.084,0.044,37,27,442,296,146,1,2,0,14,10,1,0,0,0,0,0,0,0,0,3,35,33,0.54,0.4,0.81,0.19
SEA,4,2023,3,0.061,0.041,18,4,294,173,121,1,1,1,6,6,0,1,0,0,2,2,1,2,0,11,26,23,0.55,0.45,0.61,0.39
SEA,6,2023,-1,0.031,0.016,13,17,413,326,87,0,1,0,13,6,2,0,0,0,1,0,0,0,0,3,39,25,0.64,0.36,0.72,0.26
SEA,7,2023,-1,0.060,0.036,20,10,334,219,115,2,0,0,11,6,1,1,1,0,0,3,1,2,0,4,23,32,0.45,0.52,0.6,0.4
SEA,8,2023,1,0.065,0.058,24,20,368,254,114,2,1,0,12,5,2,1,0,0,2,1,1,1,0,3,35,17,0.69,0.29,0.47,0.52
SEA,9,2023,0,0.016,0.000,3,37,185,157,28,0,0,0,5,1,1,1,1,0,0,3,2,2,0,1,27,15,0.68,0.3,0.44,0.52
SEA,10,2023,1,0.059,0.027,29,26,489,369,120,2,0,0,16,7,0,0,0,0,0,1,1,1,0,3,47,26,0.64,0.35,0.77,0.23
SEA,11,2023,0,0.053,0.017,16,17,304,236,68,1,0,0,12,3,1,0,0,0,1,0,0,0,0,1,39,21,0.65,0.32,0.54,0.44
SF,1,2023,1,0.074,0.048,30,7,408,220,188,2,1,0,13,8,0,3,1,0,2,0,0,0,0,5,29,34,0.48,0.47,0.82,0.16
SF,2,2023,2,0.082,0.057,30,23,365,206,159,0,3,0,11,8,0,2,0,0,2,0,0,0,0,1,25,28,0.48,0.52,0.71,0.28
SF,3,2023,1,0.067,0.039,30,12,451,310,141,2,1,0,13,9,0,1,0,0,1,0,0,0,0,2,37,39,0.5,0.46,0.77,0.23
SF,4,2023,0,0.086,0.096,35,16,407,283,124,1,4,0,17,10,0,0,0,0,0,1,0,0,0,1,21,31,0.42,0.55,0.62,0.38
SF,5,2023,3,0.099,0.091,42,10,423,253,170,4,2,0,12,10,0,1,1,0,3,1,1,1,0,4,25,41,0.39,0.6,0.61,0.37
SF,6,2023,1,0.073,0.039,17,19,233,125,108,1,1,0,5,6,1,1,0,0,2,1,0,1,0,2,26,25,0.53,0.44,0.51,0.47
SF,7,2023,-2,0.050,0.040,17,22,337,272,65,1,1,0,12,7,2,1,1,0,1,0,0,0,0,0,28,22,0.57,0.4,0.67,0.3
SF,8,2023,-2,0.036,0.038,17,31,478,365,113,1,1,0,15,8,2,1,1,0,0,2,1,2,0,3,29,23,0.59,0.41,0.56,0.42
SF,10,2023,4,0.076,0.069,34,3,446,302,144,3,1,0,11,8,0,0,0,0,2,2,2,2,0,5,28,30,0.5,0.45,0.69,0.31
SF,11,2023,2,0.060,0.055,27,14,448,333,115,3,0,0,14,7,0,0,0,0,1,2,1,1,0,4,25,30,0.49,0.47,0.73,0.25
TB,1,2023,3,0.081,0.030,20,17,246,173,73,2,0,0,9,5,0,0,0,0,1,2,2,1,0,2,34,33,0.51,0.44,0.73,0.27
TB,2,2023,2,0.048,0.029,21,18,437,317,120,1,1,1,10,8,0,1,0,0,2,3,0,2,0,6,34,34,0.5,0.47,0.69,0.31
TB,3,2023,0,0.059,0.024,11,23,187,146,41,1,0,0,10,1,1,2,1,1,2,0,0,0,0,1,24,17,0.62,0.38,0.49,0.51
TB,4,2023,2,0.072,0.046,26,9,360,246,114,3,0,0,13,6,1,0,0,0,1,2,2,2,0,3,32,33,0.51,0.44,0.69,0.3
TB,6,2023,-1,0.024,0.000,6,20,252,206,46,0,0,0,12,0,1,0,0,0,0,1,0,1,0,3,36,16,0.7,0.3,0.68,0.3
TB,7,2023,1,0.037,0.016,13,16,348,275,73,1,0,0,13,2,1,2,1,0,0,3,3,2,0,1,41,20,0.69,0.29,0.41,0.59
TB,8,2023,1,0.057,0.034,18,24,315,237,78,2,0,0,10,3,0,1,0,0,1,1,0,0,0,2,42,17,0.73,0.27,0.62,0.37
TB,9,2023,0,0.107,0.066,37,39,346,265,81,2,2,0,10,8,0,2,1,0,0,2,1,2,0,3,30,31,0.51,0.49,0.69,0.29
TB,10,2023,0,0.056,0.035,20,6,355,278,77,2,0,0,12,4,1,1,0,0,1,0,0,0,0,4,28,29,0.52,0.46,0.73,0.27
TB,11,2023,-2,0.045,0.032,14,27,312,246,66,1,1,0,14,7,1,2,1,0,0,0,0,0,0,4,44,18,0.73,0.25,0.49,0.47
TEN,1,2023,-1,0.050,0.000,15,16,302,198,104,0,0,0,8,5,3,0,0,0,1,2,1,2,0,4,31,22,0.63,0.37,0.58,0.39
TEN,2,2023,0,0.070,0.052,27,24,387,246,141,1,2,0,9,10,0,0,0,0,0,0,0,0,0,3,24,34,0.46,0.54,0.68,0.32
TEN,3,2023,1,0.023,0.000,3,27,130,104,26,0,0,0,5,0,0,2,0,0,0,2,1,2,0,3,25,15,0.67,0.33,0.54,0.46
TEN,4,2023,0,0.065,0.052,27,3,415,242,173,2,1,0,11,9,1,4,0,0,0,1,1,1,0,3,25,33,0.47,0.52,0.65,0.33
TEN,5,2023,-1,0.045,0.018,16,23,353,264,89,0,1,0,14,4,1,0,0,0,0,1,0,1,0,1,34,22,0.6,0.36,0.44,0.54
TEN,6,2023,1,0.057,0.026,16,24,279,150,129,0,1,0,4,5,1,0,0,0,1,1,1,0,0,1,20,19,0.59,0.41,0.44,0.54
TEN,8,2023,0,0.072,0.062,28,23,387,238,149,4,0,0,7,9,0,1,1,0,0,1,1,1,0,6,29,36,0.46,0.49,0.61,0.38
TEN,9,2023,-1,0.044,0.016,16,20,367,262,105,0,1,0,12,5,1,0,0,0,0,0,0,0,0,0,38,25,0.62,0.37,0.5,0.48
TEN,10,2023,0,0.025,0.000,6,20,241,199,42,0,0,0,10,2,1,0,0,0,1,1,0,0,0,3,38,16,0.73,0.27,0.52,0.46
TEN,11,2023,0,0.056,0.056,14,34,250,158,92,2,0,0,6,4,0,1,1,0,0,1,1,1,0,1,17,19,0.5,0.45,0.48,0.52
WAS,1,2023,-1,0.071,0.034,21,10,294,202,92,1,1,0,10,7,1,2,2,0,0,2,2,2,0,3,30,28,0.57,0.43,0.57,0.43
WAS,2,2023,2,0.083,0.063,35,33,421,299,122,2,2,0,11,11,0,1,0,0,1,2,1,1,0,7,39,24,0.64,0.36,0.62,0.37
WAS,3,2023,-4,0.015,0.000,4,31,275,170,105,0,0,0,8,5,4,1,1,0,1,0,0,0,0,0,25,13,0.75,0.25,0.49,0.48
WAS,4,2023,0,0.078,0.058,31,34,397,290,107,1,3,0,12,9,0,2,0,0,0,1,0,1,0,3,41,28,0.62,0.38,0.59,0.41
WAS,5,2023,-2,0.048,0.033,20,40,417,388,29,2,0,0,21,1,1,1,1,0,0,1,0,1,0,3,50,11,0.84,0.16,0.5,0.5
WAS,6,2023,3,0.108,0.067,24,16,223,151,72,3,0,0,9,3,0,0,0,0,3,0,0,0,0,3,23,22,0.56,0.4,0.61,0.38
WAS,7,2023,-1,0.022,0.017,7,14,325,249,76,0,1,0,9,3,1,2,1,0,0,2,1,1,0,4,41,19,0.72,0.28,0.51,0.45
WAS,8,2023,1,0.064,0.060,31,38,481,397,84,4,0,0,20,5,1,1,0,0,0,2,2,1,0,2,51,16,0.77,0.23,0.65,0.32
WAS,9,2023,-1,0.045,0.027,20,17,449,325,124,1,1,0,14,8,1,1,1,0,1,0,0,0,0,0,44,29,0.62,0.36,0.7,0.29
WAS,10,2023,-1,0.068,0.052,26,29,380,312,68,3,0,0,13,3,0,1,1,0,0,0,0,0,0,1,44,14,0.77,0.23,0.64,0.35
ARI,1,2024,0,0.098,0.053,28,34,286,162,124,1,2,0,10,7,0,1,1,0,0,1,1,1,0,2,31,26,0.57,0.41,0.43,0.55
ARI,2,2024,0,0.082,0.082,41,10,497,266,231,3,2,0,9,14,0,2,1,0,0,1,1,1,0,5,21,40,0.35,0.65,0.62,0.38
ARI,3,2024,0,0.046,0.020,13,20,284,207,77,1,0,0,10,2,1,0,0,0,1,0,0,0,0,2,33,18,0.66,0.34,0.37,0.6
ARI,4,2024,0,0.043,0.037,14,42,323,142,181,1,1,0,5,12,0,3,1,0,1,0,0,0,0,0,22,32,0.45,0.55,0.46,0.54
ARI,5,2024,2,0.082,0.054,30,17,364,195,169,1,2,0,10,9,1,1,0,0,2,1,1,1,0,2,29,27,0.53,0.43,0.59,0.41
ARI,6,2024,-2,0.043,0.018,13,34,303,214,89,1,0,0,8,5,0,3,3,0,1,0,0,0,0,0,32,23,0.58,0.42,0.46,0.51
ARI,7,2024,-1,0.052,0.037,17,15,326,145,181,1,1,0,10,10,1,2,1,0,0,2,1,2,0,3,25,29,0.47,0.49,0.64,0.34
ARI,8,2024,0,0.067,0.048,26,27,389,307,82,2,1,0,15,6,0,1,0,0,0,4,0,2,1,1,36,27,0.57,0.41,0.61,0.39
ARI,9,2024,-2,0.074,0.056,27,9,367,154,213,0,3,0,7,10,0,2,2,0,0,1,0,1,1,6,20,34,0.4,0.6,0.67,0.31
ARI,10,2024,1,0.075,0.071,31,6,413,266,147,1,3,0,15,11,0,1,0,0,0,1,1,1,0,3,24,32,0.44,0.54,0.69,0.31
ATL,1,2024,-3,0.041,0.022,10,18,244,155,89,1,0,0,8,6,2,1,1,0,0,1,0,0,0,2,24,22,0.54,0.44,0.38,0.62
ATL,2,2024,1,0.056,0.035,22,21,393,241,152,2,0,0,11,9,0,1,0,0,1,0,0,0,0,1,29,28,0.53,0.44,0.45,0.54
ATL,3,2024,0,0.054,0.038,17,22,312,230,82,1,1,0,11,4,1,2,0,0,1,0,0,0,0,0,28,25,0.55,0.43,0.54,0.42
ATL,4,2024,-1,0.046,0.000,15,25,326,238,88,0,0,1,9,4,1,2,1,0,1,0,0,0,0,1,34,15,0.71,0.29,0.53,0.47
ATL,5,2024,0,0.062,0.053,36,30,582,509,73,4,0,0,24,2,1,1,0,0,0,2,1,2,0,1,58,18,0.75,0.22,0.49,0.49
ATL,6,2024,1,0.090,0.058,38,20,423,225,198,1,3,0,11,13,0,1,1,0,2,2,0,2,0,0,30,39,0.43,0.51,0.61,0.39
ATL,7,2024,-3,0.037,0.030,15,28,401,246,155,1,1,0,13,8,2,1,1,0,0,1,0,0,0,1,34,32,0.55,0.44,0.54,0.46
ATL,8,2024,3,0.077,0.069,31,24,405,276,129,4,0,0,11,8,0,1,0,1,2,2,1,2,0,0,29,29,0.52,0.48,0.68,0.29
ATL,9,2024,-1,0.084,0.074,27,21,322,222,100,3,1,0,12,5,0,3,1,0,0,1,0,0,0,3,24,30,0.47,0.47,0.71,0.28
ATL,10,2024,-1,0.035,0.029,17,20,487,306,181,0,2,0,12,9,1,2,0,0,0,1,0,0,0,0,37,32,0.56,0.44,0.48,0.5
BAL,1,2024,0,0.044,0.027,20,27,458,273,185,1,1,0,11,13,0,1,1,0,1,0,0,0,0,2,41,32,0.57,0.43,0.6,0.38
BAL,2,2024,0,0.059,0.033,23,26,393,247,146,1,1,0,14,5,1,0,0,0,1,1,0,1,0,5,33,27,0.54,0.43,0.72,0.27
BAL,3,2024,1,0.061,0.067,28,25,456,182,274,1,3,0,8,16,0,0,0,0,0,2,1,1,0,3,15,45,0.25,0.72,0.78,0.22
BAL,4,2024,0,0.082,0.094,35,10,428,157,271,2,3,0,9,11,0,3,1,0,0,1,1,1,0,3,19,34,0.37,0.63,0.6,0.4
BAL,5,2024,0,0.078,0.066,41,36,523,348,175,4,1,0,18,11,0,2,1,1,1,0,0,0,0,3,42,34,0.56,0.43,0.64,0.36
BAL,6,2024,-1,0.060,0.048,30,23,499,323,176,1,2,0,16,9,1,1,0,0,0,0,0,0,0,3,25,37,0.43,0.54,0.68,0.32
BAL,7,2024,1,0.078,0.096,41,31,525,281,244,5,0,0,12,7,0,2,1,0,2,1,0,1,0,3,22,30,0.44,0.56,0.62,0.36
BAL,8,2024,1,0.058,0.051,24,29,413,289,124,2,1,0,14,5,0,0,0,0,0,1,1,1,0,2,38,21,0.63,0.34,0.66,0.34
BAL,9,2024,1,0.101,0.094,41,10,407,280,127,3,2,0,12,8,0,2,0,0,1,0,0,0,0,4,19,34,0.37,0.61,0.56,0.43
BAL,10,2024,1,0.090,0.085,35,34,389,290,99,4,1,0,14,5,0,0,0,0,0,3,1,2,0,3,33,26,0.56,0.42,0.79,0.21
BUF,1,2024,0,0.094,0.071,34,28,362,232,130,2,2,0,11,8,0,1,1,0,0,1,1,1,0,4,23,33,0.43,0.55,0.57,0.41
BUF,2,2024,3,0.101,0.067,25,11,247,139,108,1,2,1,5,7,0,1,0,0,3,0,0,0,0,2,19,26,0.42,0.51,0.55,0.45
BUF,3,2024,2,0.121,0.100,47,10,388,266,122,4,2,0,15,9,0,0,0,0,1,1,1,1,0,5,31,29,0.52,0.47,0.75,0.25
BUF,4,2024,0,0.038,0.019,10,35,263,182,81,0,1,0,6,5,0,1,1,0,0,3,1,2,0,1,31,23,0.6,0.4,0.37,0.63
BUF,5,2024,2,0.071,0.034,20,23,281,131,150,1,1,0,5,9,0,0,0,0,1,1,1,1,0,1,30,28,0.53,0.47,0.58,0.42
BUF,6,2024,1,0.063,0.052,23,20,364,215,149,2,1,0,10,10,0,1,0,0,1,1,0,1,0,3,25,33,0.45,0.5,0.64,0.36
BUF,7,2024,2,0.086,0.075,34,10,397,323,74,2,2,0,14,3,0,1,0,0,1,4,1,2,0,3,33,20,0.63,0.37,0.63,0.36
BUF,8,2024,-1,0.069,0.060,31,10,447,283,164,2,2,0,12,14,1,2,1,0,1,2,0,0,0,1,33,34,0.51,0.45,0.64,0.34
BUF,9,2024,0,0.091,0.053,30,27,329,235,94,3,0,0,15,5,1,0,0,0,0,1,1,1,0,1,38,19,0.67,0.32,0.48,0.5
BUF,10,2024,2,0.058,0.030,24,21,415,280,135,0,2,1,11,9,2,1,0,0,3,2,1,2,0,4,35,31,0.56,0.43,0.64,0.36
CAR,1,2024,-4,0.046,0.020,10,47,219,161,58,0,1,0,7,2,2,2,2,0,0,0,0,0,0,1,29,20,0.64,0.36,0.4,0.6
CAR,2,2024,1,0.017,0.000,3,26,174,84,90,0,0,0,3,4,1,0,0,0,1,1,1,1,0,1,25,18,0.61,0.39,0.32,0.63
CAR,3,2024,1,0.080,0.059,36,22,450,319,131,3,1,0,15,8,0,0,0,0,1,0,0,0,0,3,37,31,0.56,0.41,0.73,0.27
CAR,4,2024,0,0.064,0.043,24,34,375,220,155,2,1,0,12,10,1,0,0,0,1,0,0,0,0,0,40,29,0.59,0.4,0.5,0.5
CAR,5,2024,-3,0.032,0.019,10,36,314,194,120,0,1,0,9,4,1,4,2,0,0,0,0,0,0,1,34,19,0.67,0.33,0.44,0.51
CAR,6,2024,-1,0.060,0.033,20,38,335,221,114,2,0,0,12,8,2,2,0,0,0,1,1,1,0,0,36,24,0.61,0.39,0.43,0.51
CAR,7,2024,-2,0.043,0.026,8,34,184,89,95,0,1,0,5,5,2,1,0,0,0,1,0,0,0,1,16,23,0.47,0.51,0.41,0.56
CAR,8,2024,0,0.048,0.036,14,28,293,224,69,2,0,0,11,3,2,0,0,0,0,2,2,2,0,2,36,20,0.67,0.33,0.56,0.41
CAR,9,2024,-1,0.092,0.063,23,22,251,171,80,1,2,0,8,5,1,0,0,0,0,0,0,0,0,1,25,23,0.55,0.41,0.45,0.55
CAR,10,2024,2,0.064,0.035,20,17,314,126,188,1,1,0,6,8,0,1,1,0,2,3,1,2,0,2,25,32,0.45,0.55,0.52,0.45
CHI,1,2024,2,0.068,0.000,12,24,177,93,84,0,0,1,5,6,0,3,1,0,2,1,1,1,0,3,29,22,0.59,0.37,0.57,0.43
